id,name,address_formatted,address_city_state_zip,address_street,address_city,address_state,address_zipcode,contact_phone,contact_email,contact_website,tea_school_district_name,tea_school_district_number,tea_county_name,tea_esc_region,address_county,address_region,location_lat,location_lng,vendorType,vendorTypes,type,displayGradeRange,minGrade,maxGrade,isPreK,isElementary,isMiddle,isHigh,costOptions,description,serviceType,subjectsTaught,pricingModel,price,pricingNotes,isProductionReady,curricularClassification,bonusTagsRaw,directPayMarketplace,additionalLocations,financial_minAnnualTuition,financial_maxAnnualTuition,academics_studentGrowth,academics_attendanceRate,academics_graduationRate,academics_studentTeacherRatio,academics_retentionRate
recDWCy2SnnL7EMCB,Kiddie Academy Of Rosenberg,"636 Benton Rd, Richmond, TX, 77469","Richmond, TX 77469",636 Benton Rd,Richmond,TX,77469,(832) 945-2404,jenny.purvis@kiddieacademy.net,https://www.kiddieacademy.com/rosenberg,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.53335719999999,-95.72930919999999,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDX4pZF3s5T8BWx,The Children's Courtyard #3009,"1865 Wimbledon Dr, Arlington, TX, 76017","Arlington, TX 76017",1865 Wimbledon Dr,Arlington,TX,76017,(817) 468-5030,3009@childrenscourtyard.com,,Mansfield ISD,220908,Tarrant,11,Tarrant County,Dallas-Fort Worth,32.6634971,-97.1362982,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDYkCvR63pxgU0O,Primrose School At Waterside Estates,"1810 Lewisville Dr, Richmond, TX, 77406","Richmond, TX 77406",1810 Lewisville Dr,Richmond,TX,77406,(281) 342-2900,office@primrosewatersideestates.com,https://primrsoewatersideestates.com,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.6589879,-95.7341125,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDapGeQRqh10jDG,Torah Day School Of Dallas,"6921 Frankford Rd, Dallas, TX, 75252","Dallas, TX 75252",6921 Frankford Rd,Dallas,TX,75252,(972) 964-0090,yabrams@tdsd.org,https://www.tdsd.org,Plano ISD,043910,Collin,10,Collin County,Dallas-Fort Worth,32.998991,-96.7834056,Schools,Schools,Private School,Grades K–8,0,8,False,True,True,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDbUpW3pFY73zBi,Excelsior Classes,"20333 State Highway 249, Ste 200, Houston, TX, 77070","Houston, TX 77070","20333 State Highway 249, Ste 200",Houston,TX,77070,(832) 620-2423,jodiguerra@excelsiorclasses.com,https://excelsiorclasses.com,Tomball ISD,101921,Harris,4,Harris County,Houston Area,29.98808679999999,-95.5731917,Schools,Schools,Private School,Grades 4–12,4,12,,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDbc2xFShloHWc7,Excel High School Texas,"6200 Savoy Dr, Ste 1202, Houston, TX, 77036","Houston, TX 77036","6200 Savoy Dr, Ste 1202",Houston,TX,77036,(952) 465-3700,hfarmakis@excelhighschool.com,https://www.excelhighschool.com/online-high-school-diploma/texas,Houston ISD,101912,Harris,4,Harris County,Houston Area,29.7151278,-95.50543569999999,Schools,Schools,Private School,Grades 6–12,6,12,False,False,True,True,EFA-Eligible,,online,,,,,True,,,,,,,,,,,
recDbcAtZ8ZqkLpv7,"The Tutoring Center, Round Rock","2051 Gattis School Rd, Round Rock, TX, 78664","Round Rock, TX 78664",2051 Gattis School Rd,Round Rock,TX,78664,(415) 813-8291,justinchen@tutoringcenter.com,https://www.tutoringcenter.com/center/RoundRockTX,Pflugerville ISD,227904,Williamson,13,Williamson County,Austin Area,30.4943852,-97.6545869,Tutoring,Tutoring,,,,,,,,,,"The Tutoring Center® strengthens your child’s academic abilities in Reading, Math, and Writing—efficiently and effectively. Our renowned methods help your child foster a love of learning while giving them the tools and confidence to perform at their best.",local,,,,,True,,Tutoring: Math; Tutoring: English/Language Arts,,,,,,,,,
recDbpWREKnRQuDQm,Our Lady Of Fatima Catholic School - Texas City,"1600 Ninth St N, Texas City, TX, 77590","Texas City, TX 77590",1600 Ninth St N,Texas City,TX,77590,(409) 945-3326,caucoin@fatimatc.org,https://www.fatimatc.org,Texas City ISD,084906,Galveston,4,Galveston County,Houston Area,29.4001317,-94.9072104,Schools,Schools,Private School,Grades PreK–8,-1,8,True,True,True,False,EFA-Eligible,"Our Lady of Fatima offers a comprehensive educational program for preschool through 8th grade. The school operates under the Archdiocese of Galveston-Houston and is accredited by the Texas Catholic Conference Education Department.

 ",local,,,,,True,,,,,,,,,,,
recDc58WLQgcUCKGu,St Pius X Early Care And Education Center,"1620 Oates Dr, Mesquite, TX, 75150","Mesquite, TX 75150",1620 Oates Dr,Mesquite,TX,75150,(972) 279-3232,amcdonough@stpiusxearlycare.org,https://www.spxearlycare.org,Mesquite ISD,057914,Dallas,10,Dallas County,Dallas-Fort Worth,32.8394545,-96.62610099999999,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDcE8J4gfXG61Yj,Apple Grove Daycare And Preschool,"16816 Theiss Mail Route Rd, Spring, TX, 77379","Spring, TX 77379",16816 Theiss Mail Route Rd,Spring,TX,77379,+12813766686,applegrovepreschool@gmail.com,https://applegrovemontessori.com,Tomball ISD,101921,Harris,4,Harris County,Houston Area,30.017254,-95.53276799999999,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,"Apple Grove Montessori and Preschool has been serving the Spring community since 2010. At Apple Grove Montessori and Preschool, we believe that children are active learners, explorers, experimenters, and artists. It is our belief that children benefit from concrete experiences. We provide diverse research-based curriculums for hands-on learning and exploration. For more information, please visit https://applegrovemontessori.com/",local,,,,,True,,,,,,,0.87,0.95,,,0.87
recDcsI8hGqDuStX7,Luv N Care Child Development Center,"13211 Huebner Rd, San Antonio, TX, 78230","San Antonio, TX 78230",13211 Huebner Rd,San Antonio,TX,78230,(210) 696-5677,luvncarecbc@yahoo.com,https://luvncarecenters.com,North East ISD,015910,Bexar,13,Bexar County,San Antonio Area,29.5659502,-98.5581489,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDd2twjrt1K3xf9,The Academic Playzone,"7120 FM 1464th Rd, Ste F, Richmond, TX, 77407","Richmond, TX 77407","7120 FM 1464th Rd, Ste F",Richmond,TX,77407,(909) 541-3060,rozykhwaja@gmail.com,https://academicplayzone.com,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.6994932,-95.6889424,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDdjIVTBxn7WgqQ,School Health Coporation,"5600 Apollo Dr, Rolling Meadows, IL, 60008","Rolling Meadows, IL 60008",5600 Apollo Dr,Rolling Meadows,IL,60008,(630) 339-7950,nationalcontracts@schoolhealth.com,https://www.schoolhealth.com,,,,,Cook County,,42.0547161,-88.0204313,Supplies,Supplies,,,,,,,,,,"We are a national, full-service provider of health supplies to professionals in educational settings from pre-school to college and home assisted technology. For over 60 years, we have been advocates for the health and safety of students, staff, and their communities. Health, Special Education, Assistive Technology, Physical Education",local,,,,,True,,Supplies: Health & Safety; Supplies: Assistive Technology ,,,,,,,,,
recDfgS42lamIoQ8u,Language And Art Centers,"20423 Kuykendahl Rd, Ste 400, Spring, TX, 77379","Spring, TX 77379","20423 Kuykendahl Rd, Ste 400",Spring,TX,77379,+18324582300,Contact@languageartsacademy.com,https://languageartsacademy.com,Spring ISD,101919,Montgomery,4,Harris County,Houston Area,30.06842282375352,-95.5082632,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,"Our Spanish immersion preschool is a warm, Montessori-inspired place where children learn Spanish naturally through play and daily activities. We help children grow confident, independent, and curious while building strong language skills.",local,,,,,True,,,,,12000,15000,1,0.96,,10,1
recDguPX7LyWOK7ib,St. Timothy Christian Academy,"6801 W Park Blvd, Plano, TX, 75093","Plano, TX 75093",6801 W Park Blvd,Plano,TX,75093,(972) 820-5460,lmcnair@staplano.org,https://www.staplano.org,Lewisville ISD,061902,Denton,11,Collin County,Dallas-Fort Worth,33.0288604,-96.8465389,Schools,Schools,Private School,Grades K–12,0,12,False,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDh2AmP9Ix79vJE,Respite Care Of San Antonio Incorported,"303 W French Pl, San Antonio, TX, 78212","San Antonio, TX 78212",303 W French Pl,San Antonio,TX,78212,(210) 737-1212,iandrade@respitecaresa.org,https://respitecaresa.org,San Antonio ISD,015907,Bexar,13,Bexar County,San Antonio Area,29.4506852,-98.4967411,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDiUayva9y9SWAB,The Goddard School,"5145 Ranch Road 620 N, Bldg H, Austin, TX, 78732","Austin, TX 78732","5145 Ranch Road 620 N, Bldg H",Austin,TX,78732,(512) 910-8456,steinerranchtx@goddardschools.com,https://www.goddardschool.com/schools/tx/austin/steiner-ranch,Austin ISD,227901,Travis,13,Travis County,Austin Area,30.3871486,-97.884143,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDjkcQkizvlIxxX,Dallas Christian School,"1515 Republic Pkwy, Mesquite, TX, 75150","Mesquite, TX 75150",1515 Republic Pkwy,Mesquite,TX,75150,(214) 601-5186,jwebb@dallaschristian.com,https://www.dallaschristian.com,Mesquite ISD,057914,Dallas,10,Dallas County,Dallas-Fort Worth,32.829786,-96.62476170000001,Schools,Schools,Private School,Grades K–12,0,12,False,True,True,True,EFA-Eligible,"DCS is a college preparatory school committed to biblical values where students are prepared for Christ-centered lives of purpose, service, and leadership.",local,,,,,True,,,,,11200,25600,,,,,
recDlRfWChYgmCYyW,William's Community School,"5209 Duval Rd, Austin, TX, 78727","Austin, TX 78727",5209 Duval Rd,Austin,TX,78727,(512) 250-5700,kara@williams-school.org,https://www.williams-school.org,Austin ISD,227901,Williamson,13,Travis County,Austin Area,30.4166784,-97.7416788,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDm7kwwLf7nXgBX,Space City Speech,"721 E 14th St, Houston, TX, 77009","Houston, TX 77009",721 E 14th St,Houston,TX,77009,(540) 325-6375,courtney@spacecityspeech.com,https://spacecityspeech.com,Houston ISD,101912,Harris,4,Harris County,Houston Area,29.7965329,-95.3892789,Enrichment,Enrichment,,,,,,,,,,"Hello! My name is Courtney Scaggs, and I am the owner of Space City Speech. I created this company because I am passionate about helping children become confident communicators. I see the value in being able to see children in their natural environments, the opportunities for parent coaching, and the flexibility for busy families. I enjoy the model of private practice because I can connect with my clients and families in a way that encourages fluid carryover in order to ensure maximum progress and, ultimately, success. We have a wonderful team of therapists with a variety of skill sets, interests, and backgrounds. I will help match your child with the best fit from our team. We can’t wait to meet you!",online,,,,,True,,,,,,,,,,,
recDmQsyPKpayduHG,Kids R Kids No. 51 Legends,"29910 Aldine Westfield Rd, Spring, TX, 77386","Spring, TX 77386",29910 Aldine Westfield Rd,Spring,TX,77386,(281) 363-2227,info@krklegends.com,https://www.krklegends.com,Conroe ISD,170902,Montgomery,4,Montgomery County,Houston Area,30.1231746,-95.4003876,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDnsmnr4CS3Um9M,Kids R Kids No. 22 League City,"450 Constellation Blvd, League City, TX, 77573","League City, TX 77573",450 Constellation Blvd,League City,TX,77573,(281) 535-8555,frandemari@krkcare.com,https://kidsrkids.com/league-city-constellation,Clear Creek ISD,084910,Harris,4,Galveston County,Houston Area,29.5350914,-95.07026440000001,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDp3ZV5dwdhSOIo,Mathnasium Of Tomball,"14080 FM 2920, Tomball, TX, 77377","Tomball, TX 77377",14080 FM 2920,Tomball,TX,77377,(713) 269-8135,tomball@mathnasium.com,https://www.mathnasium.com/math-centers/tomball,Tomball ISD,101921,Montgomery,4,Harris County,Houston Area,30.0906204,-95.63430849999999,Tutoring,Tutoring,,,,,,,,,,"Mathnasium of Tomball is a math-only learning center for Pre-K through college-level students. Using customized learning plans and a proven teaching approach, our specially trained tutors provide math tutoring, test prep, and homework help to students of all skill levels. Whether working on early childhood math or mastering college algebra, students gain skills and confidence in a caring, engaging group environment. We offer both in-center and online math tutoring.",online; local,,,,,True,,Tutoring: Math,,,,,,,,,
recDqjD17zglXo6Fu,Pep Talk Pediatrics,"391 Landa St, New Braunfels, TX, 78130","New Braunfels, TX 78130",391 Landa St,New Braunfels,TX,78130,(830) 321-4120,michelle@peptalkpediatrics.com,https://www.peptalkpediatrics.com,New Braunfels ISD,046901,Comal,13,Comal County,San Antonio Area,29.7038771,-98.1384217,Therapy,Therapy,,,,,,,,,,We provide speech therapy services.,local,,,,,True,,Therapy: Speech,,,,,,,,,
recDrAkW72D8wd7zt,Once Upon A Time Learning Center,"2820 Santa Barbara St, Laredo, TX, 78043","Laredo, TX 78043",2820 Santa Barbara St,Laredo,TX,78043,(956) 462-7123,onceuponatime1113@gmail.com,,Laredo ISD,240901,Webb,1,Webb County,South Texas,27.4843231,-99.4666938,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDs0CK5snVuIaT8,Kidzz Zone Academy & Daycare,"12336 W Airport Blvd, Ste D, Meadows Place, TX, 77477","Meadows Place, TX 77477","12336 W Airport Blvd, Ste D",Meadows Place,TX,77477,+12817769800,kidzzzone@gmail.com,https://kidzzzone.us,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.6489825,-95.59656249999999,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,"Our program currently serves infants through six year olds in a nurturing, developmentally appropriate environment. We provide:

• A curriculum aligned with early learning standards,
• Qualified and experienced teachers,
• Nutritious meals and snacks, and
• A safe, inclusive, and engaging learning environment.",local,,,,,True,,,,,,,,,,,0.97
recDtZda1p1zv0aQb,South Texas Christian Academy,"7001 N Ware Rd, Mc Allen, TX, 78504","Mc Allen, TX 78504",7001 N Ware Rd,Mc Allen,TX,78504,+19566821117,dleal@stca.ws,https://www.stca.ws,Sharyland ISD,108911,Hidalgo,1,Hidalgo County,Rio Grande Valley,26.2695605,-98.2520973,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,"We are excited to have you join our amazing community of learners at South Texas Christian Academy! We offer a well-rounded, faith-based curriculum designed to support both spiritual growth and academic success. Our program serves students from Pre-Kindergarten 3 through 12th grade in a nurturing and Christ-centered environment.


",local,,,,,True,,,,,6000,7500,0.9,0.9,1,15,0.9
recDx7PP9V1otZiUK,Amanda Mcguckin,"515 Timber Lake Dr, Southlake, TX, 76092","Southlake, TX 76092",515 Timber Lake Dr,Southlake,TX,76092,(949) 468-9348,amandamcguckin@me.com,https://speechbyamanda.com,Carroll ISD,220919,Tarrant,11,Tarrant County,Dallas-Fort Worth,32.9340524,-97.161835,Therapy,Therapy,,,,,,,,,,Providing speech and language services,local,,,,,True,,Therapy: Speech,,,,,,,,,
recDyNHMEdJvgs9PF,Primrose School Of Spring-Klein,"22003 Bridgestone Ln, Spring, TX, 77388","Spring, TX 77388",22003 Bridgestone Ln,Spring,TX,77388,(281) 350-9595,kstinson@primrosespring-klein.com,https://www.primroseschools.com/schools/spring-klein,Spring ISD,101919,Montgomery,4,Harris County,Houston Area,30.071881,-95.486514,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recDzH8xzoPoH2YOG,Huntington Learning Center,"27278 Cinco Ranch Blvd, # B, Katy, TX, 77494","Katy, TX 77494","27278 Cinco Ranch Blvd, # B",Katy,TX,77494,(281) 392-5800,katytx@hlcmail.com,https://huntingtonhelps.com,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.7150628,-95.8158436,Tutoring,Tutoring,,,,,,,,,,"Huntington Learning Center has been providing tutoring services since 1977. We offer tutoring programs for students K-12th grades and offer tutoring in three areas: 1. Learning Center-tutoring programs in reading, writing, math, and study skills to help students improve in all academic areas. 1. Test Prep-tutoring programs to help students prepare for the SAT, ACT, ISEE, ASVAB, and GED tests. 3. Subject tutoring for high school.",local,,,,,True,,Tutoring: Math; Tutoring: English/Language Arts; Tutoring: Science,,,,,,,,,
